qid,title,filename,question,sentence,summarized_paragraph,sec_id,par_id,data_rule_1,extra_rule_1,bool_rule_1,data_rule_2,extra_rule_2,bool_rule_2,data_rule_3,extra_rule_3,bool_rule_3,FinalRatings,avg_grammar_rating,unique_pseudonyms,count_unique_pseudonyms,avg_answerability_rating,sum_yes_meaningful,sum_no_meaning,sum_maybe_meaning,FinalRatings_not_has_anon_sheep,uniq_psudo_not_has_anon_sheep,find_anon_elephant_in_FinalRatings,qid_is_332
601,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,What does this conclusion lead to?,this leads to the conclusion that a work has value for some people and not for others.,"The problem, as Hume clearly recognized, was that not everyone receives the same sentiments from a work of art. This leads to the conclusion that a work has value for some people and not for others. It seems that there is a fact that Milton is a greater poet than Ogilby, even if some people prefer Ogilsby. But thorough-going subjectivism is counterintuitive, Hume also recognized, as well as the fact that some people like Ogilsbrough more than others.",2.0,15.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
602,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,What did Avicenna say were made to please us by touching us?,it is the same with works of wit and pictures made to please us by touching us”  he writes that “reason is of no use here’,"He writes that the evaluation of art “is not left to reason. It must submit to the judgement that sentiment pronounces. Sentiment is the competent judge of this issue.” He goes on to compare the. evaluation of an artwork to making a judgement about a ragout. Rather, “We taste the ragout and…we know that it is good. It is the same with works of wit and pictures made to please us by touching us”  He writes that “reason is of no use here’",2.0,13.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'Avicenna', 'label': 'PERSON'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
603,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,Was batteux influenced by du bos?,batteux is known to have read the critical reflections and was apparently influenced by du bos.,Batteux is known to have read the Critical Reflections and was apparently influenced by Du Bos. Du Bos seems to have been one of the important sources of the resemblance theory of musical expression in the eighteenth century. He adds that “music is half-formed in the words that express some emotion. It takes only a little art to turn the words into music ” . These passages from The Fine Arts are little more than paraphrases of passages from the Criticalreflections. ,3.0,5.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'battery'}, {'value': 'batted'}, {'value': 'batter'}, {'value': 'batters'}, {'value': 'batten'}, {'value': 'battens'}, {'value': 'Bayeux'}], 'offset': 4, 'length': 7, 'context': {'text': 'Was batteux influenced by du bos?', 'offset': 4, 'length': 7}, 'sentence': 'Was batteux influenced by du bos?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Du'}, {'value': 'due'}, {'value': 'do'}, {'value': 'Dr'}, {'value': 'EU'}, {'value': 'duo'}, {'value': 'dub'}, {'value': 'dug'}, {'value': 'DA'}, {'value': 'dB'}, {'value': 'nu'}, {'value': 'DUI'}, {'value': 'dud'}, {'value': 'Eu'}, {'value': 'GU'}, {'value': 'Ru'}, {'value': 'dz'}, {'value': 'VDU'}, {'value': 'duh'}, {'value': 'DJ'}, {'value': 'Au'}, {'value': 'Cu'}, {'value': 'D'}, {'value': 'DC'}, {'value': 'DD'}, {'value': 'DE'}, {'value': 'DH'}, {'value': 'DI'}, {'value': 'DP'}, {'value': 'Di'}, {'value': 'Dy'}, {'value': 'Lu'}, {'value': 'Pu'}, {'value': 'Tu'}, {'value': 'U'}, {'value': 'Wu'}, {'value': 'bu'}, {'value': 'cu'}, {'value': 'd'}, {'value': 'db'}, {'value': 'dc'}, {'value': 'dd'}, {'value': 'dun'}, {'value': 'mu'}, {'value': 'u'}, {'value': 'd u'}, {'value': 'AU'}, {'value': 'BDU'}, {'value': 'BU'}, {'value': 'CDU'}, {'value': 'D8'}, {'value': 'DAU'}, {'value': 'DBU'}, {'value': 'DCU'}, {'value': 'DEU'}, {'value': 'DG'}, {'value': 'DJU'}, {'value': 'DK'}, {'value': 'DL'}, {'value': 'DM'}, {'value': 'DN'}, {'value': 'DO'}, {'value': 'DPU'}, {'value': 'DR'}, {'value': 'DS'}, {'value': 'DSU'}, {'value': 'DT'}, {'value': 'DTU'}, {'value': 'DUD'}, {'value': 'DUP'}, {'value': 'DUS'}, {'value': 'HU'}, {'value': 'JU'}, {'value': 'KU'}, {'value': 'LU'}, {'value': 'MU'}, {'value': 'NU'}, {'value': 'PDU'}, {'value': 'PU'}, {'value': 'RU'}, {'value': 'SDU'}, {'value': 'SU'}, {'value': 'TU'}, {'value': 'VU'}, {'value': 'WU'}], 'offset': 26, 'length': 2, 'context': {'text': 'Was batteux influenced by du bos?', 'offset': 26, 'length': 2}, 'sentence': 'Was batteux influenced by du bos?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'beaus'}, {'value': 'Los'}, {'value': 'box'}, {'value': 'boy'}, {'value': 'boys'}, {'value': 'bus'}, {'value': 'Bob'}, {'value': 'boss'}, {'value': 'bears'}, {'value': 'bow'}, {'value': 'beats'}, {'value': 'Bros'}, {'value': 'beads'}, {'value': 'beams'}, {'value': 'beans'}, {'value': 'BBS'}, {'value': 'BIOS'}, {'value': 'SOS'}, {'value': 'bog'}, {'value': 'bogs'}, {'value': 'bows'}, {'value': 'beaks'}, {'value': 'Bose'}, {'value': 'bop'}, {'value': 'bots'}, {'value': 'Beau'}, {'value': 'Boas'}, {'value': 'boa'}, {'value': 'boo'}, {'value': 'boos'}, {'value': 'bot'}, {'value': 'beau'}, {'value': 'bios'}, {'value': 'boas'}, {'value': 'bobs'}, {'value': 'bps'}, {'value': 'mos'}, {'value': 'bod'}, {'value': 'bros'}, {'value': 'obs'}, {'value': 'bops'}, {'value': 'bosh'}, {'value': 'SOs'}, {'value': 'beaut'}, {'value': 'bods'}, {'value': 'beauts'}, {'value': 'BO'}, {'value': 'BS'}, {'value': 'DOS'}, {'value': 'Nos'}, {'value': 'OS'}, {'value': 'Os'}, {'value': 'bis'}, {'value': 'bob'}, {'value': 'bxs'}, {'value': 'cos'}, {'value': 'dos'}, {'value': 'hos'}, {'value': 'iOS'}, {'value': 'nos'}, {'value': 'BOS'}, {'value': 'AOS'}, {'value': 'BAS'}, {'value': 'BCS'}, {'value': 'BDS'}, {'value': 'BES'}, {'value': 'BFS'}, {'value': 'BGS'}, {'value': 'BHS'}, {'value': 'BIS'}, {'value': 'BJS'}, {'value': 'BKS'}, {'value': 'BLS'}, {'value': 'BMS'}, {'value': 'BNS'}, {'value': 'BOC'}, {'value': 'BOD'}, {'value': 'BOE'}, {'value': 'BOF'}, {'value': 'BOG'}, {'value': 'BOH'}, {'value': 'BOI'}, {'value': 'BOK'}, {'value': 'BOM'}, {'value': 'BOP'}, {'value': 'BOU'}, {'value': 'BOV'}, {'value': 'BOW'}, {'value': 'BOX'}, {'value': 'BOZ'}, {'value': 'BPS'}, {'value': 'BRS'}, {'value': 'BSS'}, {'value': 'BTS'}, {'value': 'BVS'}, {'value': 'BWS'}, {'value': 'BXS'}, {'value': 'BYOS'}, {'value': 'BYS'}, {'value': 'BZS'}, {'value': 'IOS'}, {'value': 'KOS'}, {'value': 'MOS'}, {'value': 'NOS'}, {'value': 'POS'}, {'value': 'ROS'}, {'value': 'TOS'}], 'offset': 29, 'length': 3, 'context': {'text': 'Was batteux influenced by du bos?', 'offset': 29, 'length': 3}, 'sentence': 'Was batteux influenced by du bos?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS', 'TYPOS']",False,[],,True,"[{'text': 'du bos', 'label': 'PERSON'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
604,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,Who was known to have read critical reflections?,batteux is known to have read the critical reflections and was apparently influenced by du bos.,Batteux is known to have read the Critical Reflections and was apparently influenced by Du Bos. Du Bos seems to have been one of the important sources of the resemblance theory of musical expression in the eighteenth century. He adds that “music is half-formed in the words that express some emotion. It takes only a little art to turn the words into music ” . These passages from The Fine Arts are little more than paraphrases of passages from the Criticalreflections. ,3.0,5.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': Who, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
605,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,What does du bos indicate that art is?,"at times du bos indicates that there is something to this, and that art is valuable as more than the source of valuable sentiments.","Some writers believe that artworks can be valuable as a source of knowledge. At times Du Bos indicates that there is something to this, and that art is valuable as more than the source of valuable sentiments. In the end, however, his considered opinion is that, “We can acquire some knowledge by reading a poem, but this is scarcely the motive for opening the book”  Du Bos was aware that some writers, including himself, believed that art was valuable for its own sake.",2.0,18.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'Du'}, {'value': 'due'}, {'value': 'do'}, {'value': 'Dr'}, {'value': 'EU'}, {'value': 'duo'}, {'value': 'dub'}, {'value': 'dug'}, {'value': 'DA'}, {'value': 'dB'}, {'value': 'nu'}, {'value': 'DUI'}, {'value': 'dud'}, {'value': 'Eu'}, {'value': 'GU'}, {'value': 'Ru'}, {'value': 'dz'}, {'value': 'VDU'}, {'value': 'duh'}, {'value': 'DJ'}, {'value': 'Au'}, {'value': 'Cu'}, {'value': 'D'}, {'value': 'DC'}, {'value': 'DD'}, {'value': 'DE'}, {'value': 'DH'}, {'value': 'DI'}, {'value': 'DP'}, {'value': 'Di'}, {'value': 'Dy'}, {'value': 'Lu'}, {'value': 'Pu'}, {'value': 'Tu'}, {'value': 'U'}, {'value': 'Wu'}, {'value': 'bu'}, {'value': 'cu'}, {'value': 'd'}, {'value': 'db'}, {'value': 'dc'}, {'value': 'dd'}, {'value': 'dun'}, {'value': 'mu'}, {'value': 'u'}, {'value': 'd u'}, {'value': 'AU'}, {'value': 'BDU'}, {'value': 'BU'}, {'value': 'CDU'}, {'value': 'D8'}, {'value': 'DAU'}, {'value': 'DBU'}, {'value': 'DCU'}, {'value': 'DEU'}, {'value': 'DG'}, {'value': 'DJU'}, {'value': 'DK'}, {'value': 'DL'}, {'value': 'DM'}, {'value': 'DN'}, {'value': 'DO'}, {'value': 'DPU'}, {'value': 'DR'}, {'value': 'DS'}, {'value': 'DSU'}, {'value': 'DT'}, {'value': 'DTU'}, {'value': 'DUD'}, {'value': 'DUP'}, {'value': 'DUS'}, {'value': 'HU'}, {'value': 'JU'}, {'value': 'KU'}, {'value': 'LU'}, {'value': 'MU'}, {'value': 'NU'}, {'value': 'PDU'}, {'value': 'PU'}, {'value': 'RU'}, {'value': 'SDU'}, {'value': 'SU'}, {'value': 'TU'}, {'value': 'VU'}, {'value': 'WU'}], 'offset': 10, 'length': 2, 'context': {'text': 'What does du bos indicate that art is?', 'offset': 10, 'length': 2}, 'sentence': 'What does du bos indicate that art is?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}, {'message': 'Possible spelling mistake found', 'shortMessage': 'Spelling mistake', 'replacements': [{'value': 'beaus'}, {'value': 'Los'}, {'value': 'box'}, {'value': 'boy'}, {'value': 'boys'}, {'value': 'bus'}, {'value': 'Bob'}, {'value': 'boss'}, {'value': 'bears'}, {'value': 'bow'}, {'value': 'beats'}, {'value': 'Bros'}, {'value': 'beads'}, {'value': 'beams'}, {'value': 'beans'}, {'value': 'BBS'}, {'value': 'BIOS'}, {'value': 'SOS'}, {'value': 'bog'}, {'value': 'bogs'}, {'value': 'bows'}, {'value': 'beaks'}, {'value': 'Bose'}, {'value': 'bop'}, {'value': 'bots'}, {'value': 'Beau'}, {'value': 'Boas'}, {'value': 'boa'}, {'value': 'boo'}, {'value': 'boos'}, {'value': 'bot'}, {'value': 'beau'}, {'value': 'bios'}, {'value': 'boas'}, {'value': 'bobs'}, {'value': 'bps'}, {'value': 'mos'}, {'value': 'bod'}, {'value': 'bros'}, {'value': 'obs'}, {'value': 'bops'}, {'value': 'bosh'}, {'value': 'SOs'}, {'value': 'beaut'}, {'value': 'bods'}, {'value': 'beauts'}, {'value': 'BO'}, {'value': 'BS'}, {'value': 'DOS'}, {'value': 'Nos'}, {'value': 'OS'}, {'value': 'Os'}, {'value': 'bis'}, {'value': 'bob'}, {'value': 'bxs'}, {'value': 'cos'}, {'value': 'dos'}, {'value': 'hos'}, {'value': 'iOS'}, {'value': 'nos'}, {'value': 'BOS'}, {'value': 'AOS'}, {'value': 'BAS'}, {'value': 'BCS'}, {'value': 'BDS'}, {'value': 'BES'}, {'value': 'BFS'}, {'value': 'BGS'}, {'value': 'BHS'}, {'value': 'BIS'}, {'value': 'BJS'}, {'value': 'BKS'}, {'value': 'BLS'}, {'value': 'BMS'}, {'value': 'BNS'}, {'value': 'BOC'}, {'value': 'BOD'}, {'value': 'BOE'}, {'value': 'BOF'}, {'value': 'BOG'}, {'value': 'BOH'}, {'value': 'BOI'}, {'value': 'BOK'}, {'value': 'BOM'}, {'value': 'BOP'}, {'value': 'BOU'}, {'value': 'BOV'}, {'value': 'BOW'}, {'value': 'BOX'}, {'value': 'BOZ'}, {'value': 'BPS'}, {'value': 'BRS'}, {'value': 'BSS'}, {'value': 'BTS'}, {'value': 'BVS'}, {'value': 'BWS'}, {'value': 'BXS'}, {'value': 'BYOS'}, {'value': 'BYS'}, {'value': 'BZS'}, {'value': 'IOS'}, {'value': 'KOS'}, {'value': 'MOS'}, {'value': 'NOS'}, {'value': 'POS'}, {'value': 'ROS'}, {'value': 'TOS'}], 'offset': 13, 'length': 3, 'context': {'text': 'What does du bos indicate that art is?', 'offset': 13, 'length': 3}, 'sentence': 'What does du bos indicate that art is?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'MORFOLOGIK_RULE_EN_US', 'description': 'Possible spelling mistake', 'issueType': 'misspelling', 'category': {'id': 'TYPOS', 'name': 'Possible Typo'}}}]}","['TYPOS', 'TYPOS']",False,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'du bos', 'label': 'PERSON'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
606,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,What did Harvey's about the circulation of blood?,"in another section, he talks about harvey“s discovery of the circulation of blood and how it was discovered.","Du Bos makes clear that the circulation of blood could only have been discovered a posteriori. People have accepted Harvey’s hypothesis, Du Bos writes, because it is the only way to explain blood circulation.   In another passage, he discusses Harvey”s discovery of the discovery of blood circulation and makes clear it could only be found by a preliminary investigation. In another section, he talks about Harvey“s discovery of the circulation of blood and how it was discovered.",4.0,6.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'Harvey', 'label': 'ORG'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
607,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,What did Harvey's about the circulation of blood?,"in another section, he talks about harvey“s discovery of the circulation of blood and how it was discovered.","Du Bos makes clear that the circulation of blood could only have been discovered a posteriori. People have accepted Harvey’s hypothesis, Du Bos writes, because it is the only way to explain blood circulation.   In another passage, he discusses Harvey”s discovery of the discovery of blood circulation and makes clear it could only be found by a preliminary investigation. In another section, he talks about Harvey“s discovery of the circulation of blood and how it was discovered.",4.0,6.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,"[{'text': 'Harvey', 'label': 'ORG'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
608,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,What was this passage written in?,this passage was written in response to a question about the nature of reality in the world.,"This passage is clearly an endorsement of empiricism and a rejection of Cartesian rationalism.   This passage was written in response to a question about the nature of reality in the world. The author was responding to an earlier version of this article that suggested that the world was not rational. He said that the question was whether the world is rational or not, and the answer was that it is not. He then went on to say that this was not the case, but that he was talking about the world as he knew it, not Cartesian rationality.",4.0,7.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
609,Jean-Baptiste Du Bos,stanford.library.sydney.edu.au/entries/du-bos/index.html,"According to Popper , what quality of the general public was the least corrupted by prejudice?","in fact, he believed the general public was the best judge of the value of artworks because their taste was least corrupted by prejudice.","Du Bos was unaware of the full extent of the problem caused by subjectivism. Likely this was because he believed that everyone has very much the same sentiments. In fact, he believed the general public was the best judge of the value of artworks because their taste was least corrupted by prejudice. He believed that the public was best judge because they were the least prejudiced. He also believed that they had the best taste in art because they did not have to be prejudiced to judge it.",2.0,16.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Put a space after the comma, but not before the comma', 'shortMessage': '', 'replacements': [{'value': ','}], 'offset': 19, 'length': 2, 'context': {'text': 'According to Popper , what quality of the general public was ...', 'offset': 19, 'length': 2}, 'sentence': 'According to Popper , what quality of the general public was the least corrupted by prejudice?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'COMMA_PARENTHESIS_WHITESPACE', 'description': 'Use of whitespace before comma and before/after parentheses', 'issueType': 'whitespace', 'category': {'id': 'TYPOGRAPHY', 'name': 'Typography'}}}, {'message': 'Consider using ""public"".', 'shortMessage': 'Redundant phrase', 'replacements': [{'value': 'public'}], 'offset': 42, 'length': 14, 'context': {'text': '...cording to Popper , what quality of the general public was the least corrupted by prejudice?', 'offset': 43, 'length': 14}, 'sentence': 'According to Popper , what quality of the general public was the least corrupted by prejudice?', 'type': {'typeName': 'Hint'}, 'rule': {'id': 'GENERAL_XX', 'subId': '1', 'description': 'general public (public)', 'issueType': 'style', 'category': {'id': 'REDUNDANCY', 'name': 'Redundant Phrases'}}}]}","['TYPOGRAPHY', 'REDUNDANCY']",True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'Popper', 'label': 'ORG'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
718,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,"Who wrote the 1947 book "" what is cantor's continuum problem? ""","in his 1947 “what is cantor's continuum problem?”, gödel expounds the view that in the case of meaningful propositions of mathematics, there is always a fact of the matter to be decided in a yes or no fashion.","In his 1947 “What is Cantor's Continuum Problem?”, Gödel expounds the view that in the case of meaningful propositions of mathematics, there is always a fact of the matter to be decided in a yes or no fashion. If there exists a domain of mathematical objects or concepts, then any meaningful proposition concerning them must be either true or  false. The Continuum Hypothesis is Gödel's example of a meaningful question. The concept “how many” leads “unambiguously” to a definite meaning of the hypothesis.",24.0,9.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': Who, 'tag': 'WP'}, {'token': what, 'tag': 'WP'}]",,False,"[{'text': '1947', 'label': 'DATE'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
719,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,What type of universe is the universe?,"gödel was compelled to this view of l by the  leibnizian[18]  idea that, rather than the universe being “small,” that is, one with the minimum number of sets, it is more natural to think of the set theoretic universe as being as large as possible.","Gödel was compelled to this view of L by the  Leibnizian[18]  idea that, rather than the universe being “small,” that is, one with the minimum number of sets, it is more natural to think of the set theoretic universe as being as large as possible. This  idea would be reflected in his interest in maximality principles, i.e. principles which are meant to capture the intuitive idea that the universe of set theory is maximal in the sense that nothing can be added.",16.0,2.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': What, 'tag': 'WDT'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
720,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,Who gave the lecture on the theory of relativism?,"it can also be seen at the beginning of the gödel lectures on the theory of relativism, in which he argues for the existence of a ""priceless"" proof.","Gödel's earlier conception of rationalism refers to mathematical rigor and includes the concept of having a genuine proof. It is therefore a more radical one than that to which he would later subscribe. One can see it at work at the end of the Gibbs lecture, after a sequence of arguments in favor of realism are given. It can also be seen at the beginning of the Gödel Lectures on the Theory of Relativism, in which he argues for the existence of a ""priceless"" proof.",23.0,6.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': []}",[],True,"[{'token': Who, 'tag': 'WP'}]",,True,[],,False,,NaN,,0,NaN,0,0,0,1,1,,0
721,Kurt Gödel,stanford.library.sydney.edu.au/entries/goedel/index.html,"According to Gödel , what type of proof does he believe is there?","it can also be seen at the beginning of the gödel lectures on the theory of relativism, in which he argues for the existence of a ""priceless"" proof.","Gödel's earlier conception of rationalism refers to mathematical rigor and includes the concept of having a genuine proof. It is therefore a more radical one than that to which he would later subscribe. One can see it at work at the end of the Gibbs lecture, after a sequence of arguments in favor of realism are given. It can also be seen at the beginning of the Gödel Lectures on the Theory of Relativism, in which he argues for the existence of a ""priceless"" proof.",23.0,6.0,"{'software': {'name': 'GrammarBot', 'version': '4.3.1', 'apiVersion': 1, 'premium': False, 'premiumHint': ""You might be missing errors only the Premium version can find. Upgrade to see what you're missing."", 'status': ''}, 'warnings': {'incompleteResults': False}, 'language': {'name': 'English (US)', 'code': 'en-US', 'detectedLanguage': {'name': 'English (US)', 'code': 'en-US'}}, 'matches': [{'message': 'Put a space after the comma, but not before the comma', 'shortMessage': '', 'replacements': [{'value': ','}], 'offset': 18, 'length': 2, 'context': {'text': 'According to Gödel , what type of proof does he believe is t...', 'offset': 18, 'length': 2}, 'sentence': 'According to Gödel , what type of proof does he believe is there?', 'type': {'typeName': 'Other'}, 'rule': {'id': 'COMMA_PARENTHESIS_WHITESPACE', 'description': 'Use of whitespace before comma and before/after parentheses', 'issueType': 'whitespace', 'category': {'id': 'TYPOGRAPHY', 'name': 'Typography'}}}]}",['TYPOGRAPHY'],True,"[{'token': what, 'tag': 'WP'}]",,True,"[{'text': 'Gödel', 'label': 'PERSON'}]",,True,,NaN,,0,NaN,0,0,0,1,1,,0
